slug,canonical_key,title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
oficina-casa-sustentavel-construcao-criativa,oficina-casa-sustentavel-construcao-criativa-fab-lab-lisboa-2026-03-28,Oficina Casa Sustentável - Construção Criativa,2026-03-28,2026-03-28,Fab Lab Lisboa,"Mercado do Forno de Tijolo, Rua Maria da Fonte, 1170-221 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/FABLAB_LVT0809-scaled.jpg,"artes, ciências",,,approved,agendalx,232790,https://www.agendalx.pt/wp-json/agendalx/v1/events,29c22477df9c02ff83e8b201f4a96ea763234c35,"<div> <span data-olk-copy-source=""MessageBody"">Com o auxílio de uma aplicação digital, vai construir-se um protótipo de uma casa sustentável feita em cartão, com o objetivo de unir a sustenta...","crianças, famílias",,"artes, ciências",,,38.72248,-9.132614,,,,,,,,
o-meu-primeiro-santo-antonio,o-meu-primeiro-santo-antonio-museu-de-lisboa-santo-antonio-2026-03-28,O meu primeiro Santo António,2026-03-28,2026-03-28,Museu de Lisboa - Santo António,"Largo de Santo António da Sé, 22, 1100-171, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2022/09/08_OUT_O_meu_primeiro_Santo_Antonio_Jose_Avelar_MuseudeLisboa.jpg,artes,,free,approved,agendalx,76920,https://www.agendalx.pt/wp-json/agendalx/v1/events,b56ee0946bc8071a63e01c14286bef75cd3dd1d6,"Qual será o destino do seu primeiro Santo António? De cabeça para baixo, de pernas para o ar… ou com um toque completamente inesperado? Aqui, a imaginação é quem manda! Nesta visita-oficina...","+6, crianças, famílias, gratuito",,artes,,,38.710197,-9.134029,www.museudelisboa.pt/pt/nucleos/santo-antonio,218 860 447,,,"equipamento-municipal, museu",santa-maria-maior,,
cineastas-de-bolso-estorias-que-mexem,cineastas-de-bolso-estorias-que-mexem-cinemateca-portuguesa-museu-do-cinema-2026-03-28,"Cineastas de bolso, estórias que mexem",2026-03-28,2026-03-28,Cinemateca Portuguesa - Museu do Cinema,"Rua Barata Salgueiro 39, 1250-096, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Cineastas-de-bolso-scaled.jpeg,cinema,,,approved,agendalx,231400,https://www.agendalx.pt/wp-json/agendalx/v1/events,477f8aab9bb4c61eb66730d43110b51933e9c504,"Nesta oficina, a imaginação é o principal motor e cabe inteira na palma da mão. A partir de um simples telemóvel ou máquina fotográfica digital, os participantes são convidados a criar pequen...",crianças,,cinema,,,38.720877,-9.148759,http://www.cinemateca.pt,213 596 200,,,cinema,santo-antonio,,
palavras-com-passaros,palavras-com-passaros-lu-ca-teatro-luis-de-camoes-2026-03-28,Palavras com pássaros,2026-03-28,2026-03-29,LU.CA - Teatro Luís de Camões,"Calçada da Ajuda, 80, 1300-015, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/brujuncae-1024x659-1.jpg,literatura,,,approved,agendalx,231744,https://www.agendalx.pt/wp-json/agendalx/v1/events,bb9a81b3e358636837a9e5437d419a644c65627f,"Histórias que rasgam o céu com histórias que voam por dentro de cabeças de vento, pássaros que vivem dentro da nossa cabeça e asas que desenham imaginação. A partir do livro <em>O dia em q...","crianças, famílias",,literatura,,,38.707771,-9.195983,http://www.lucateatroluisdecamoes.pt/,21 593 9100,info@lucateatroluisdecamoes.pt,,,,,
tralhas-dajuda,tralhas-d-ajuda-2026-03-28,Tralhas d'Ajuda,2026-03-28,2026-03-28,,,Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/Imagem1-2.jpg,feiras,,,approved,agendalx,232634,https://www.agendalx.pt/wp-json/agendalx/v1/events,5105ef7e7e7cc5303a5117fa3713735251a3fec1,"A Feira <em>Tralhas D’Ajuda</em> está integrada no projeto “Ecossistemas Nós da Ajuda”, financiado pelo Programa BIP/ZIP. O projeto é promovido pela Locals Approach, em parceria com a Associa...",,,feiras,,,,,,,,,,,,
a-servico-do-rei-3,a-servico-do-rei-palacio-nacional-da-ajuda-2026-03-28,A Serviço do Rei,2026-03-28,2026-05-23,Palácio Nacional da Ajuda,"Largo da Ajuda, 1300, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/10/08-A-servico-do-Rei_-14-janeiro_-Eco-Tours.jpg,visitas guiadas,,,approved,agendalx,222744,https://www.agendalx.pt/wp-json/agendalx/v1/events,9b462e8012eb7b6c81fb520257f8b564612e647d,"O Palácio Nacional da Ajuda prepara-se para oferecer mais um banquete. Desta vez, os ilustres convidados são não mais nem menos do que monarcas ingleses e a sua respetiva comitiva. Dada a pompa...","crianças, famílias",,visitas guiadas,,,38.707681,-9.196469,https://www.palacioajuda.gov.pt/,213 637 095,se.pnajuda@museusemonumentos.pt,,monumento,ajuda,,
dama-e-o-vagabundo,dama-e-o-vagabundo-aula-magna-2026-03-28,Dama e o Vagabundo,2026-03-28,2026-03-28,Aula Magna,"Alameda da Universidade, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/0f8dd0227c043af0c1c1338aeb2cee0b679e4af13d3c4f10667505a8318c39b3.jpg,teatro,,,approved,agendalx,231824,https://www.agendalx.pt/wp-json/agendalx/v1/events,00ef4d090d6722483dd73c3608ee913a2e3acc5f,"A comovente história de Dama, uma cadela de luxo que nunca saíra à rua sozinha e que foi obrigada a fugir de casa da sua dona. Perdida e sem entender bem o que lhe estava a acontecer, conhece o Gan...","crianças, famílias",,teatro,,,38.7528,-9.1562275,,210 113 406,,,auditorio,campo-grande,,
caca-ao-tesouro-2,caca-ao-tesouro-museu-da-farmacia-2026-03-28,Caça ao Tesouro,2026-03-28,2026-03-28,Museu da Farmácia,"Rua Marechal Saldanha, 1, 1249-069, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/Sem-Titulo-1.png,ciências,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""12"";s:11:""description"";s:12:""participante"";}}",approved,agendalx,232617,https://www.agendalx.pt/wp-json/agendalx/v1/events,9377bd7f5130343c02f6edf989934de2e0b9c5df,"Para celebrar a Páscoa, desafiam-se as crianças a participar numa entusiasmante Caça ao Tesouro, que as vai conduzir pelo Museu. Nos lugares mais inimagináveis, podem surgir pistas para encontrare...","crianças, famílias",,ciências,,,38.7100709,-9.1471278,http://www.museudafarmacia.pt,213 400 600,,,museu,misericordia,,
conseguimos-ser-felizes,conseguimos-ser-felizes-lu-ca-teatro-luis-de-camoes-2026-03-28,Conseguimos ser felizes,2026-03-28,2026-03-29,LU.CA - Teatro Luís de Camões,"Calçada da Ajuda, 80, 1300-015, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/play-marco-1024x576-1.jpg,cinema,,,approved,agendalx,231738,https://www.agendalx.pt/wp-json/agendalx/v1/events,ce8ba2d4df1d37e0b1fbb9845ec3fb0d04253d52,"Há quem tire tantas selfies que até desaparece, quem passe o Verão a inventar histórias com as amigas e até quem encontre sapos de loiça que têm muito para dizer sobre o que é justo e o que é...","crianças, famílias",,cinema,,,38.707771,-9.195983,http://www.lucateatroluisdecamoes.pt/,21 593 9100,info@lucateatroluisdecamoes.pt,,,,,
livrinho-mostra-me-o-caminho,livrinho-mostra-me-o-caminho-auditorio-da-biblioteca-orlando-ribeiro-2026-03-28,"Livrinho, mostra-me o caminho",2026-03-28,2026-03-28,Auditório da Biblioteca Orlando Ribeiro,"Antigo Solar da Nora, Estrada de Telheiras, 146, 1600-598, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/img-20251121-wa0044-1398x1095-800x627-1.jpg,teatro,,"a:1:{i:0;a:1:{s:5:""value"";s:1:""8"";}}",approved,agendalx,231821,https://www.agendalx.pt/wp-json/agendalx/v1/events,a21a6e835f5969de59144baf2bbe802b5bb951f4,"Ao som do acordeão ao vivo, os atores vão abrir o livro e as personagens ganham vida. O palhaço Zé vai viver muitas aventuras: vai à floresta e à cidade, fica pobre e fica rico, conhece um palá...","crianças, famílias",,teatro,,,38.759834,-9.169052,http://jf-lumiar.pt/,217 541 350,,,"auditorio, equipamento-municipal",lumiar,,
sven-jungbeck,sven-jungbeck-fabrica-braco-de-prata-2026-03-28,Sven Jungbeck,2026-03-28,2026-03-28,Fábrica Braço de Prata,"Rua da Fábrica do Material de Guerra, 1, 1950-128, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/Sven-Jungbeck-at-Django-Portugal-3.4-e1772553192583.png,música,,,approved,agendalx,232306,https://www.agendalx.pt/wp-json/agendalx/v1/events,f579565436a440566ac01fe94042bfa5c3ba888e,"No dia 28 de março, a Fábrica Braço de Prata recebe a<span data-olk-copy-source=""MessageBody""> anteestreia do Festival Django Portugal com a presença do</span><span data-olk-copy-source=""MessageBo...",gypsy jazz,,música,,,38.743607,-9.101364,www.fabricabracodeprata.com,930 497 484,geralFBP@gmail.com,,"bar, restaurante",marvila,,
joao-xavier,joao-xavier-museu-do-oriente-2026-03-28,João Xavier,2026-03-28,2026-03-28,Museu do Oriente,"Avenida Brasília, Doca de Alcântara, 1350-279, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/joao-xavier.png,música,,"a:1:{i:0;a:1:{s:5:""value"";s:2:""15"";}}",approved,agendalx,231098,https://www.agendalx.pt/wp-json/agendalx/v1/events,b7c920baa1d247d2ebdc15ba919775c2ce9aecf1,"O pianista João Xavier apresenta um recital de piano no Museu do Oriente . <p style=""padding-left: 40px;""><strong>Programa</strong> <strong>C. Debussy</strong> (1862-1918) <em>Estampes</em> <stro...",piano,,música,,,38.702868,-9.170792,https://www.foriente.pt/,213 585 200,,,museu,alcantara,,
ana-sofia-varela-3,ana-sofia-varela-centro-cultural-de-belem-2026-03-28,Ana Sofia Varela,2026-03-28,2026-03-28,Centro Cultural de Belém,"Praça do Império, 1449-003, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Ana-Sofia-Varela_Alfredo-Matos.jpg,música,,"a:1:{i:0;a:1:{s:5:""value"";s:10:""5 € a 25"";}}",approved,agendalx,231151,https://www.agendalx.pt/wp-json/agendalx/v1/events,000b749b1a7900fbdb0cf8709419e4a7400256ea,"Fadista de voz singular e presença marcante, Ana Sofia Varela regressa aos palcos com um novo trabalho que celebra a mulher e a guitarra portuguesa. Neste concerto no Centro Cultural de Belém, a ar...",fado,,música,,,38.696435,-9.208603,http://www.ccb.pt,213 612 400,,,centro-cultural,belem,,
harry-potter-e-a-pedra-filosofal,harry-potter-e-a-pedra-filosofal-sagres-campo-pequeno-2026-03-28,Harry Potter e a Pedra Filosofal,2026-03-28,2026-03-28,Sagres Campo Pequeno,"Centro de Lazer Campo Pequeno, Torreão Sul, 1050-026, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/banner_1200x630px_HP1.jpg,"cinema, música",,"a:1:{i:0;a:1:{s:5:""value"";s:12:""35 € a 100"";}}",approved,agendalx,229689,https://www.agendalx.pt/wp-json/agendalx/v1/events,9f3b9aebb9f8682ee11853269c2982e3ef47060f,"No dia 28 de março<span data-olk-copy-source=""MessageBody"">, a Orquestra Filarmonia das Beiras irá tocar, na íntegra, as músicas da banda sonora de <em>Harry Potter e a Pedra Filosofal.</em> O con...","bandas sonoras, crianças, famílias",,"cinema, música",,,38.742575,-9.14793,http://www.campopequeno.com,217 998 450,,,centro-cultural,avenidas-novas,,
ensaio-aberto-o-fim-da-historia-humana,ensaio-aberto-o-fim-da-historia-humana-escola-do-largo-2026-03-28,Ensaio Aberto: O fim da História Humana,2026-03-28,2026-03-28,Escola do Largo,"Largo do Chiado, 15, 1200-108, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/O-fim-da-historia.jpg,teatro,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""12"";s:11:""description"";s:41:""preço normal (ver descontos aplicáveis)"";}}",approved,agendalx,232291,https://www.agendalx.pt/wp-json/agendalx/v1/events,f1d001da0af660b8c48eeab24a6dc65393e5c456,"Este espetáculo ""parte da relação cénica entre três atores e um encenador experiente, para perspetivar o poder instituído e explorar um dos principais desafios colocados pela contemporaneidade:...",,,teatro,,,38.710379,-9.142708,www.escoladolargo.com,,geral@escoladolargo.com,,academia,santa-maria-maior,,
visitas-ao-mosteiro-de-sao-vicente-de-fora,descobrir-o-mosteiro-igreja-e-mosteiro-de-sao-vicente-de-fora-2026-03-29,Descobrir o Mosteiro,2026-03-29,2026-03-29,Igreja e Mosteiro de São Vicente de Fora,"Largo de São Vicente, 1100-571, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2019/05/Mosteiro.jpg,visitas guiadas,,,approved,agendalx,15002,https://www.agendalx.pt/wp-json/agendalx/v1/events,24c91c7083984aee7985edd71643ac57fe8076e2,"O Mosteiro de São Vicente, Imóvel de Interesse Público (não abrange a cerca), hoje sede do Patriarcado de Lisboa, guarda uma das mais belas coleções azulejares oitocentista do Mundo, destacando-...",,,visitas guiadas,,,38.714777,-9.128426,,218 885 652,museu@patriarcado-lisboa.pt,,,sao-vicente,,
passear-na-lisboa-do-ze,passear-na-lisboa-do-ze-museu-bordalo-pinheiro-2026-03-29,Passear na Lisboa do Zé,2026-03-29,2026-03-29,Museu Bordalo Pinheiro,"Campo Grande, 382, 1700-097, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2020/12/ze-povinho_-bordalo-scaled-e1732196079937.jpg,visitas guiadas,,"a:1:{i:0;a:1:{s:5:""value"";s:1:""5"";}}",approved,agendalx,217368,https://www.agendalx.pt/wp-json/agendalx/v1/events,c370fcdf38d071a8ebe4eb0276f6b651a0d6eaf2,Em cada rua de Lisboa há inúmeros trilhos por explorar: paisagem urbana e camadas de histórias que nos mostram quem somos. Bordalo foi um lisboeta de gema e foi aqui que viveu e trabalhou. No seu t...,ar livre,,visitas guiadas,,,38.758853,-9.154189,http://museubordalopinheiro.pt,215 818 540,,,museu,alvalade,,
cinema-de-animacao,cinema-de-animacao-museu-da-marioneta-2026-03-29,Cinema de Animação,2026-03-29,2026-03-29,Museu da Marioneta,"Rua da Esperança, 146, 1200-660 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/santo-aleixo.png,cinema,,"a:1:{i:0;a:2:{s:5:""value"";s:2:""10"";s:11:""description"";s:17:""adulto + criança"";}}",approved,agendalx,232195,https://www.agendalx.pt/wp-json/agendalx/v1/events,ed5ffb30ca687d75e3e847b41e1b59f6fc814108,"Como se animam as marionetas no cinema de animação? Inspirados nas personagens da exposição temporária do festival <em>Monstra</em>, os pequenos realizadores vão descobrir os bastidores do cine...","crianças, famílias",,cinema,,,38.707972,-9.155776,http://www.museudamarioneta.pt,213 942 810,,,museu,estrela,,
martisor-festa-da-primavera,martisor-festa-da-primavera-parque-dos-moinhos-de-santana-2026-03-29,Mărțișor – Festa Da Primavera,2026-03-29,2026-03-29,Parque dos Moinhos de Santana,"Rua Tristão Vaz, 22, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Martisor-e1769527368312.jpg,feiras,,free,approved,agendalx,229855,https://www.agendalx.pt/wp-json/agendalx/v1/events,26d072f33995cb9fcc89d7906632ba725e7f82ab,"<span data-olk-copy-source=""MessageBody"">A Junta de Freguesia de Belém, em parceria com a Școala Românească Lisabona, celebra o Mărțișor, uma tradição romena ancestral que assinala a chegada...","ar livre, crianças, famílias, gratuito",,feiras,,,38.707918,-9.205754,,,,,,,,
bateu-matou-6,bateu-matou-casa-capitao-2026-03-29,Bateu Matou,2026-03-29,2026-03-29,Casa Capitão,"Rua do Grilo, 119, 1950-144, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/HMM9551.jpg,música,,"a:2:{i:0;a:2:{s:5:""value"";s:5:""19,50"";s:11:""description"";s:14:""bilhete normal"";}i:1;a:2:{s:5:""value"";s:4:""5,50"";s:11:""description"";s:9:""6-12 anos"";}}",approved,agendalx,231793,https://www.agendalx.pt/wp-json/agendalx/v1/events,d77ca1a79c9e04b7f3f11ae84cdc89b83a2e1fc0,"<p data-olk-copy-source=""MessageBody"">Depois do sucesso da primeira edição de <em>O Nosso Baile</em>, os Bateu Matou anunciam uma segunda edição. No dia 29 de março, a Casa Capitão volta a en...","bateu matou, dj set, música portuguesa, percussão",,música,,,38.730887,-9.10728,https://casa-capitao.com,,,,centro-cultural,,,
os-tubaroes,os-tubaroes-lisboa-ao-vivo-2026-03-29,Os Tubarões,2026-03-29,2026-03-29,Lisboa ao Vivo,"Av. Marechal Gomes da Costa, nº 29 B1, 1800-255, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/os-tubaroes.png,música,,"a:1:{i:0;a:1:{s:5:""value"";s:11:""30 € a 40"";}}",approved,agendalx,232027,https://www.agendalx.pt/wp-json/agendalx/v1/events,f1a5a4103a4813290fe052a544fbbd2816b03b8b,"Formados em 1969, na cidade da Praia, Os Tubarões são muito mais do que uma banda, são um símbolo identitário, um movimento cultural e uma das formações mais influentes da história da música...",música cabo-verdiana,,música,,,38.75056,-9.105413,https://lisboaaovivo.com/,967 089 462,,,,,,
luisa-pereira-da-fonseca,luisa-pereira-da-fonseca-atmosfera-m-2026-03-30,Luísa Pereira da Fonseca,2026-03-30,2026-04-29,Atmosfera M,"Rua Castilho, 5, 1250-096, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/03/ENTROPIA_Luisa-Pereira-da-Fonseca.jpg,artes,,,approved,agendalx,232618,https://www.agendalx.pt/wp-json/agendalx/v1/events,e119b2dc29812acd8872fb3f37e0dff06a286f9d,"A mostra propõe uma reflexão visual e poética sobre a arquitetura do Cosmos e as forças fundamentais que regem a existência. Nesta série, a artista explora o conceito de Espaço-Tempo, transform...",,,artes,,,38.723985,-9.152598,https://www.montepio.org/vantagens-montepio/atmosfera-m/,210 002 730,,,associacao,santo-antonio,,
lisboa-budapeste-2026,lisboa-budapeste-2026-divisao-de-acao-cultural-da-cml-2026-03-31,Lisboa/Budapeste 2026,2026-03-31,2026-03-31,Divisão de Ação Cultural da CML,"Rua da Boavista, 9, 1200-066 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Room-broken-hearts-anushka-apaixonarte-FB-event-02-1.jpg,artes,,,approved,agendalx,231304,https://www.agendalx.pt/wp-json/agendalx/v1/events,4c9474d93ad5eca8ec91ad02aacb5cf64238c68b,"A Direção Municipal de Cultura do Município de Lisboa abre candidaturas para residências artísticas nas áreas das artes plásticas e visuais, a realizar em Budapeste, de 1 a 30 de junho e de 1 a...",concurso,,artes,,,38.708576,-9.147981,,218 170 900,,,instituicao,,,
anim-30-anos-3,anim-30-anos-cinemateca-portuguesa-museu-do-cinema-2026-03-31,"ANIM, 30 anos",2026-03-31,2026-03-31,Cinemateca Portuguesa - Museu do Cinema,"Rua Barata Salgueiro 39, 1250-096, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/image-w1280.webp,cinema,,,approved,agendalx,231938,https://www.agendalx.pt/wp-json/agendalx/v1/events,8f97ff2316ab7a2c4b23769bfcbc5b7971155a4b,"<em>Terceira etapa do programa dedicado aos 30 anos do Arquivo Nacional das Imagens em Movimento, abordamos aqui uma das componentes de cooperação internacional desenvolvidas pela Cinemateca: </em>L...",,,cinema,,,38.720877,-9.148759,http://www.cinemateca.pt,213 596 200,,,cinema,santo-antonio,,
hans-zimmer-3,hans-zimmer-meo-arena-2026-03-31,Hans Zimmer,2026-03-31,2026-04-01,MEO Arena,"Rossio dos Olivais - Parque das Nações, 1990-231, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2023/04/hans-zimmer.png,música,,"a:1:{i:0;a:1:{s:5:""value"";s:12:""60 € a 300"";}}",approved,agendalx,229676,https://www.agendalx.pt/wp-json/agendalx/v1/events,7dc8fc443ea286c904cca0d27f0ba47f261db946,"Hans Zimmer regressa a Lisboa em dose dupla, com novo espetáculo, <em>The Next Level</em>, onde os fãs poderão ouvir os grandes êxitos musicais do cinema. Trata-se de um conceito completamente no...",bandas sonoras,,música,,,38.767571,-9.094552,arena.meo.pt,,,,auditorio,olivais,,
